PWSID,Name,County,FedBgnDt,FedEndDt,VioType,VioName,Analyte,AnalyteCode,count
MO3240046   ,WONDERLAND CAMP,MORGAN,01-Sep-15,30-Sep-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO3240282   ,CROSS POINTE CAMP AND RETREAT CENTER,MORGAN,01-Nov-13,30-Nov-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO3240282   ,CROSS POINTE CAMP AND RETREAT CENTER,MORGAN,01-Jul-13,31-Jul-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO3240282   ,CROSS POINTE CAMP AND RETREAT CENTER,MORGAN,01-Feb-13,28-Feb-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO3241404   ,HAVA SPACE RV PARK,MORGAN,01-Feb-14,28-Feb-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO3241404   ,HAVA SPACE RV PARK,MORGAN,01-May-14,31-May-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO3241404   ,HAVA SPACE RV PARK,MORGAN,01-Dec-13,31-Dec-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO3241441   ,MILLION SHOREWOOD LANDING,MILLER,01-Sep-13,30-Sep-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO3241441   ,MILLION SHOREWOOD LANDING,MILLER,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO3241441   ,MILLION SHOREWOOD LANDING,MILLER,01-Jul-13,31-Jul-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO3242078   ,HEITS POINT LUTHERAN CAMP SYSTEM 1,BENTON,01-Jan-16,31-Jan-16,21,"MCL (TCR), ACUTE",COLIFORM (TCR)                          ,3100,3
MO3242078   ,HEITS POINT LUTHERAN CAMP SYSTEM 1,BENTON,01-Jan-16,31-Jan-16,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO3242078   ,HEITS POINT LUTHERAN CAMP SYSTEM 1,BENTON,01-Apr-16,30-Apr-16,1A,"MCL, E. COLI, POS E COLI (RTCR)",E. COLI,3014,3
MO3290673   ,BEE LINE,MONITEAU,01-Sep-13,30-Sep-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO3290673   ,BEE LINE,MONITEAU,01-Nov-14,30-Nov-14,21,"MCL (TCR), ACUTE",COLIFORM (TCR)                          ,3100,3
MO3290673   ,BEE LINE,MONITEAU,01-Nov-14,30-Nov-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4010012   ,ALTON,OREGON,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4010012   ,ALTON,OREGON,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4010012   ,ALTON,OREGON,01-Apr-15,30-Apr-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4010062   ,BENTON,SCOTT,01-Sep-15,30-Sep-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4010062   ,BENTON,SCOTT,01-Dec-13,31-Dec-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4010062   ,BENTON,SCOTT,01-Nov-13,30-Nov-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4010382   ,HOUSTON,TEXAS,01-Nov-13,30-Nov-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4010382   ,HOUSTON,TEXAS,01-Dec-13,31-Dec-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4010382   ,HOUSTON,TEXAS,01-Oct-13,31-Oct-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4010689   ,RISCO,NEW MADRID,01-Dec-13,31-Dec-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4010689   ,RISCO,NEW MADRID,01-Nov-13,30-Nov-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4010689   ,RISCO,NEW MADRID,01-Nov-14,30-Nov-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4010971   ,HAYWOOD CITY,SCOTT,01-Dec-15,31-Dec-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4010971   ,HAYWOOD CITY,SCOTT,01-Jan-16,31-Jan-16,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4010971   ,HAYWOOD CITY,SCOTT,01-Nov-15,30-Nov-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4024432   ,OREGON CO PWSD 1,OREGON,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4024432   ,OREGON CO PWSD 1,OREGON,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4024432   ,OREGON CO PWSD 1,OREGON,01-Apr-15,30-Apr-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4024522   ,RIPLEY CO PWSD 1 WEST,RIPLEY,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4024522   ,RIPLEY CO PWSD 1 WEST,RIPLEY,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4024522   ,RIPLEY CO PWSD 1 WEST,RIPLEY,01-Sep-14,30-Sep-14,21,"MCL (TCR), ACUTE",COLIFORM (TCR)                          ,3100,3
MO4036311   ,ANTHONIES MILL RESORT SUBDIVISION,WASHINGTON,01-Oct-13,31-Oct-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4036311   ,ANTHONIES MILL RESORT SUBDIVISION,WASHINGTON,01-Jun-13,30-Jun-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4036311   ,ANTHONIES MILL RESORT SUBDIVISION,WASHINGTON,01-Jul-13,31-Jul-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4048184   ,CLETS TRAILER PARK,BUTLER,01-Mar-13,31-Mar-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4048184   ,CLETS TRAILER PARK,BUTLER,01-Apr-13,30-Apr-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4048184   ,CLETS TRAILER PARK,BUTLER,01-Feb-13,28-Feb-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4079503   ,MID AMERICA TEEN CHALLENGE,CAPE GIRARDEAU,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4079503   ,MID AMERICA TEEN CHALLENGE,CAPE GIRARDEAU,01-Jun-13,30-Jun-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4079503   ,MID AMERICA TEEN CHALLENGE,CAPE GIRARDEAU,01-Jul-13,31-Jul-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4180594   ,NESTLE PURINA PETCARE COMPANY,STODDARD,01-Dec-13,31-Dec-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4180594   ,NESTLE PURINA PETCARE COMPANY,STODDARD,01-Nov-13,30-Nov-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4180594   ,NESTLE PURINA PETCARE COMPANY,STODDARD,01-Jan-14,31-Jan-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4190139   ,TWIN RIVERS LANDING OUTFITTERS LLC,REYNOLDS,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4190139   ,TWIN RIVERS LANDING OUTFITTERS LLC,REYNOLDS,01-Sep-13,30-Sep-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4190139   ,TWIN RIVERS LANDING OUTFITTERS LLC,REYNOLDS,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4258565   ,PEACEFUL VALLEY BAPTIST CAMP,STE GENEVIEVE,01-Oct-13,31-Oct-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4258565   ,PEACEFUL VALLEY BAPTIST CAMP,STE GENEVIEVE,01-Sep-13,30-Sep-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4258565   ,PEACEFUL VALLEY BAPTIST CAMP,STE GENEVIEVE,01-Jun-14,30-Jun-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4283064   ,VIRGINIA VAUGHAN RENTALS,DENT,01-May-13,31-May-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4283064   ,VIRGINIA VAUGHAN RENTALS,DENT,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4283064   ,VIRGINIA VAUGHAN RENTALS,DENT,01-Nov-14,30-Nov-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4293001   ,CENTERVILLE QUICK STOP LLC,REYNOLDS,01-Dec-15,31-Dec-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4293001   ,CENTERVILLE QUICK STOP LLC,REYNOLDS,01-Nov-15,30-Nov-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO4293001   ,CENTERVILLE QUICK STOP LLC,REYNOLDS,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5010032   ,ASH GROVE,GREENE,01-Dec-15,31-Dec-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5010032   ,ASH GROVE,GREENE,01-Apr-14,30-Apr-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5010032   ,ASH GROVE,GREENE,01-Sep-15,30-Sep-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5010185   ,CONWAY,LACLEDE,01-Nov-15,30-Nov-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5010185   ,CONWAY,LACLEDE,01-Nov-15,30-Nov-15,21,"MCL (TCR), ACUTE",COLIFORM (TCR)                          ,3100,3
MO5010185   ,CONWAY,LACLEDE,01-Oct-13,31-Oct-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5010503   ,MARSHFIELD,WEBSTER,01-Aug-15,31-Aug-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5010503   ,MARSHFIELD,WEBSTER,01-Oct-15,31-Oct-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5010503   ,MARSHFIELD,WEBSTER,01-Nov-14,30-Nov-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5024591   ,MO ARK WATER CO,STONE,01-Nov-14,30-Nov-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5024591   ,MO ARK WATER CO,STONE,01-Jul-14,31-Jul-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5024591   ,MO ARK WATER CO,STONE,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031070   ,OVERLOOK SUBDIVISION,STONE,01-Dec-14,31-Dec-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031070   ,OVERLOOK SUBDIVISION,STONE,01-Oct-14,31-Oct-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031070   ,OVERLOOK SUBDIVISION,STONE,01-Nov-14,30-Nov-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031354   ,WOOD HAVEN SUBDIVISION,BARRY,01-Apr-14,30-Apr-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031354   ,WOOD HAVEN SUBDIVISION,BARRY,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031354   ,WOOD HAVEN SUBDIVISION,BARRY,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031429   ,PLEASANT VALLEY ASSOCIATION 1,CAMDEN,01-Dec-14,31-Dec-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031429   ,PLEASANT VALLEY ASSOCIATION 1,CAMDEN,01-Nov-15,30-Nov-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031429   ,PLEASANT VALLEY ASSOCIATION 1,CAMDEN,01-Dec-15,31-Dec-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031436   ,10 4 WATER SYSTEM,MORGAN,01-Jun-14,30-Jun-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031436   ,10 4 WATER SYSTEM,MORGAN,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031436   ,10 4 WATER SYSTEM,MORGAN,01-Aug-15,31-Aug-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031482   ,THE VILLAS OF HARBOUR HILLS,MORGAN,01-Jan-16,31-Jan-16,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031482   ,THE VILLAS OF HARBOUR HILLS,MORGAN,01-Mar-16,31-Mar-16,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031482   ,THE VILLAS OF HARBOUR HILLS,MORGAN,01-Feb-16,29-Feb-16,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031602   ,MALFUNCTION JUNCTION,JASPER,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031602   ,MALFUNCTION JUNCTION,JASPER,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031602   ,MALFUNCTION JUNCTION,JASPER,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031627   ,AIRPARK BEACH,BARRY,01-Feb-13,28-Feb-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031627   ,AIRPARK BEACH,BARRY,01-Jan-13,31-Jan-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031627   ,AIRPARK BEACH,BARRY,01-Apr-13,30-Apr-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031629   ,DEER MOUNTAIN HEIGHTS,STONE,01-Jul-13,31-Jul-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031629   ,DEER MOUNTAIN HEIGHTS,STONE,01-Mar-13,31-Mar-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5031629   ,DEER MOUNTAIN HEIGHTS,STONE,01-May-13,31-May-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5032924   ,TURTLECREEK SUBDIVISION,POLK,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5032924   ,TURTLECREEK SUBDIVISION,POLK,01-Mar-15,31-Mar-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5032924   ,TURTLECREEK SUBDIVISION,POLK,01-Jan-15,31-Jan-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5040637   ,APPLE VALLEY COURT,CHRISTIAN,01-Jul-14,31-Jul-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5040637   ,APPLE VALLEY COURT,CHRISTIAN,01-Oct-13,31-Oct-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5040637   ,APPLE VALLEY COURT,CHRISTIAN,01-Nov-13,30-Nov-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5048992   ,WALKER MOBILE HOME PARK,TANEY,01-Dec-14,31-Dec-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5048992   ,WALKER MOBILE HOME PARK,TANEY,01-Sep-13,30-Sep-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5048992   ,WALKER MOBILE HOME PARK,TANEY,01-Jun-13,30-Jun-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5171219   ,ROSCOE C 1 ELEM SCHOOL,ST CLAIR,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5171219   ,ROSCOE C 1 ELEM SCHOOL,ST CLAIR,01-Dec-13,31-Dec-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5171219   ,ROSCOE C 1 ELEM SCHOOL,ST CLAIR,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5171804   ,MT ZION BIBLE SCHOOL,DOUGLAS,01-Jan-16,31-Jan-16,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5171804   ,MT ZION BIBLE SCHOOL,DOUGLAS,01-Dec-15,31-Dec-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5171804   ,MT ZION BIBLE SCHOOL,DOUGLAS,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5171914   ,BLUE EYE R V SCHOOL,STONE,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5171914   ,BLUE EYE R V SCHOOL,STONE,01-May-15,31-May-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5171914   ,BLUE EYE R V SCHOOL,STONE,01-May-15,31-May-15,21,"MCL (TCR), ACUTE",COLIFORM (TCR)                          ,3100,3
MO5180607   ,DYNO NOBEL,JASPER,01-Dec-15,31-Dec-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5180607   ,DYNO NOBEL,JASPER,01-Jan-16,31-Jan-16,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5180607   ,DYNO NOBEL,JASPER,01-Jan-15,31-Jan-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5182965   ,GENERAL DYNAMICS,JASPER,01-Oct-15,31-Oct-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5182965   ,GENERAL DYNAMICS,JASPER,01-Oct-13,31-Oct-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5182965   ,GENERAL DYNAMICS,JASPER,01-Sep-15,30-Sep-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5191925   ,KINGS COVE RESORT,STONE,01-Jun-14,30-Jun-14,21,"MCL (TCR), ACUTE",COLIFORM (TCR)                          ,3100,3
MO5191925   ,KINGS COVE RESORT,STONE,01-Jun-14,30-Jun-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5191925   ,KINGS COVE RESORT,STONE,01-Jul-14,31-Jul-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5211955   ,SHEPHERD OF THE HILLS,TANEY,01-Oct-14,31-Oct-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5211955   ,SHEPHERD OF THE HILLS,TANEY,01-Aug-14,31-Aug-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5211955   ,SHEPHERD OF THE HILLS,TANEY,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5212725   ,CEDAR HAVEN PARK,OZARK,01-Aug-14,31-Aug-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5212725   ,CEDAR HAVEN PARK,OZARK,01-Oct-14,31-Oct-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5212725   ,CEDAR HAVEN PARK,OZARK,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5218155   ,SUBWAY,BARRY,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5218155   ,SUBWAY,BARRY,01-Jan-14,31-Jan-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5218155   ,SUBWAY,BARRY,01-Feb-14,28-Feb-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5231302   ,SHUMAKER TIRE CO INC,BARRY,01-Oct-14,31-Oct-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5231302   ,SHUMAKER TIRE CO INC,BARRY,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5231302   ,SHUMAKER TIRE CO INC,BARRY,01-Nov-14,30-Nov-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5231809   ,3V CORPORATION,LAWRENCE,01-Jun-14,30-Jun-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5231809   ,3V CORPORATION,LAWRENCE,01-Jun-14,30-Jun-14,21,"MCL (TCR), ACUTE",COLIFORM (TCR)                          ,3100,3
MO5231809   ,3V CORPORATION,LAWRENCE,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5240034   ,BENNETT SPRINGS CAMPGROUND 1,LACLEDE,01-Jun-15,30-Jun-15,21,"MCL (TCR), ACUTE",COLIFORM (TCR)                          ,3100,3
MO5240034   ,BENNETT SPRINGS CAMPGROUND 1,LACLEDE,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5240034   ,BENNETT SPRINGS CAMPGROUND 1,LACLEDE,15-Jul-16,,2A,"LEVEL 1 ASSESS, MULTIPLE TC POS (RTCR)",REVISED TOTAL COLIFORM RULE (RTCR),8000,3
MO5240083   ,HO HUMM CAMPGROUND,DALLAS,01-May-13,31-May-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5240083   ,HO HUMM CAMPGROUND,DALLAS,01-Aug-13,31-Aug-13,21,"MCL (TCR), ACUTE",COLIFORM (TCR)                          ,3100,3
MO5240083   ,HO HUMM CAMPGROUND,DALLAS,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5242492   ,SKATELAND,NEWTON,01-Sep-13,30-Sep-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5242492   ,SKATELAND,NEWTON,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5242492   ,SKATELAND,NEWTON,01-Aug-14,31-Aug-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5243013   ,MISSOURI TRAPSHOOTERS ASSOC,CAMDEN,01-Jun-13,30-Jun-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5243013   ,MISSOURI TRAPSHOOTERS ASSOC,CAMDEN,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5243013   ,MISSOURI TRAPSHOOTERS ASSOC,CAMDEN,01-May-14,31-May-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5243080   ,CAMP HEBRON,HICKORY,01-Aug-13,31-Aug-13,21,"MCL (TCR), ACUTE",COLIFORM (TCR)                          ,3100,3
MO5243080   ,CAMP HEBRON,HICKORY,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5243080   ,CAMP HEBRON,HICKORY,01-Jul-13,31-Jul-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5253017   ,HER-LOY ESTATES SUBDIVISION,STONE,01-Aug-14,31-Aug-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5253017   ,HER-LOY ESTATES SUBDIVISION,STONE,01-Oct-14,31-Oct-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5253017   ,HER-LOY ESTATES SUBDIVISION,STONE,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5253023   ,SMILEYS SUBDIVISION # 2,MORGAN,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5253023   ,SMILEYS SUBDIVISION # 2,MORGAN,01-May-13,31-May-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5253023   ,SMILEYS SUBDIVISION # 2,MORGAN,01-Jul-13,31-Jul-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5272988   ,SILVER MOON FULL GOSPEL CHURCH,NEWTON,01-Apr-15,30-Apr-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5272988   ,SILVER MOON FULL GOSPEL CHURCH,NEWTON,01-Jan-13,31-Jan-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5272988   ,SILVER MOON FULL GOSPEL CHURCH,NEWTON,01-May-15,31-May-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5283142   ,DOLLAR GENERAL #15781,BARRY,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5283142   ,DOLLAR GENERAL #15781,BARRY,01-May-15,31-May-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5283142   ,DOLLAR GENERAL #15781,BARRY,01-Mar-15,31-Mar-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5283144   ,OSAGE RIVER FARM INC,MILLER,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
MO5283144   ,OSAGE RIVER FARM INC,MILLER,01-Aug-15,31-Aug-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,3
